,name,accepted_ipni_id,accepted_name,accepted_name_w_author,accepted_family,accepted_rank,accepted_species,accepted_species_w_author,accepted_species_ipni_id,accepted_parent,plant_name_id,taxon_status,matched_by,matched_name
635,cytisus scoparius,489963-1,Cytisus scoparius,Cytisus scoparius (L.) Link,Fabaceae,Species,Cytisus scoparius,Cytisus scoparius (L.) Link,489963-1,Cytisus,2754907,Accepted,direct_wcvp_unique,Cytisus scoparius
636,coffea arabica,747038-1,Coffea arabica,Coffea arabica L.,Rubiaceae,Species,Coffea arabica,Coffea arabica L.,747038-1,Coffea,45400,Accepted,direct_wcvp_unique,Coffea arabica
640,gaultheria procumbens,330655-1,Gaultheria procumbens,Gaultheria procumbens L.,Ericaceae,Species,Gaultheria procumbens,Gaultheria procumbens L.,330655-1,Gaultheria,2817983,Accepted,direct_wcvp_unique,Gaultheria procumbens
646,origanum onites,453331-1,Origanum onites,Origanum onites L.,Lamiaceae,Species,Origanum onites,Origanum onites L.,453331-1,Origanum,143884,Accepted,direct_wcvp_unique,Origanum onites
650,althaea officinalis,558872-1,Althaea officinalis,Althaea officinalis L.,Malvaceae,Species,Althaea officinalis,Althaea officinalis L.,558872-1,Althaea,2631597,Accepted,direct_wcvp_unique,Althaea officinalis
655,terminalia bellirica (gaertn.) roxb,170982-1,Terminalia bellirica,Terminalia bellirica (Gaertn.) Roxb.,Combretaceae,Species,Terminalia bellirica,Terminalia bellirica (Gaertn.) Roxb.,170982-1,Terminalia,2431540,Accepted,direct_wcvp_w_author_unique,Terminalia bellirica (Gaertn.) Roxb.
660,nasturtium officinale,287534-1,Nasturtium officinale,Nasturtium officinale W.T.Aiton,Brassicaceae,Species,Nasturtium officinale,Nasturtium officinale W.T.Aiton,287534-1,Nasturtium,2381026,Accepted,direct_wcvp_unique,Nasturtium officinale
662,tilia europaea,835306-1,Tilia × europaea,Tilia × europaea L.,Malvaceae,Species,Tilia × europaea,Tilia × europaea L.,835306-1,Tilia,2518295,Accepted,knms_single,Tilia × europaea Sp. Pl.: 514 (1753) L. 1753
663,veronica officinalis,812402-1,Veronica officinalis,Veronica officinalis L.,Plantaginaceae,Species,Veronica officinalis,Veronica officinalis L.,812402-1,Veronica,2463283,Accepted,direct_wcvp_unique,Veronica officinalis
664,carthamus tinctorius,324467-2,Carthamus tinctorius,Carthamus tinctorius L.,Asteraceae,Species,Carthamus tinctorius,Carthamus tinctorius L.,324467-2,Carthamus,2900984,Accepted,direct_wcvp_unique,Carthamus tinctorius
675,pyrus communis,30065762-2,Pyrus communis,Pyrus communis L.,Rosaceae,Species,Pyrus communis,Pyrus communis L.,30065762-2,Pyrus,2963115,Accepted,direct_wcvp_unique,Pyrus communis
677,eucommia ulmoides,554475-1,Eucommia ulmoides,Eucommia ulmoides Oliv.,Eucommiaceae,Species,Eucommia ulmoides,Eucommia ulmoides Oliv.,554475-1,Eucommia,514395,Accepted,direct_wcvp_unique,Eucommia ulmoides
682,syzygium legatii,601851-1,Syzygium legatii,Syzygium legatii Burtt Davy & Greenway,Myrtaceae,Species,Syzygium legatii,Syzygium legatii Burtt Davy & Greenway,601851-1,Syzygium,199821,Accepted,direct_wcvp_unique,Syzygium legatii
683,ferula assafoetida l,842190-1,Ferula assa-foetida,Ferula assa-foetida L.,Apiaceae,Species,Ferula assa-foetida,Ferula assa-foetida L.,842190-1,Ferula,2808328,Accepted,knms_single,Ferula assa-foetida Sp. Pl.: 248 (1753) L. 1753
684,agrimonia eupatoria,316550-2,Agrimonia eupatoria,Agrimonia eupatoria L.,Rosaceae,Species,Agrimonia eupatoria,Agrimonia eupatoria L.,316550-2,Agrimonia,2907448,Accepted,direct_wcvp_unique,Agrimonia eupatoria
685,hedera helix,90723-1,Hedera helix,Hedera helix L.,Araliaceae,Species,Hedera helix,Hedera helix L.,90723-1,Hedera,96659,Accepted,direct_wcvp,Hedera helix
686,ilex paraguayensis,77231540-1,Ilex paraguariensis var. paraguariensis,Ilex paraguariensis var. paraguariensis,Aquifoliaceae,Variety,Ilex paraguariensis,Ilex paraguariensis A.St.-Hil.,315555-2,Ilex paraguariensis,2861241,Synonym,direct_wcvp_unique,Ilex paraguayensis
692,artocarpus tonkinensis,582651-1,Artocarpus tonkinensis,Artocarpus tonkinensis A.Chev. ex Gagnep.,Moraceae,Species,Artocarpus tonkinensis,Artocarpus tonkinensis A.Chev. ex Gagnep.,582651-1,Artocarpus,2654101,Accepted,direct_wcvp_unique,Artocarpus tonkinensis
693,acacia senegal,518304-1,Senegalia senegal,Senegalia senegal (L.) Britton,Fabaceae,Species,Senegalia senegal,Senegalia senegal (L.) Britton,518304-1,Senegalia,2613788,Synonym,direct_wcvp_unique,Acacia senegal
694,scutellaria lateriflora,458402-1,Scutellaria lateriflora,Scutellaria lateriflora L.,Lamiaceae,Species,Scutellaria lateriflora,Scutellaria lateriflora L.,458402-1,Scutellaria,189301,Accepted,direct_wcvp_unique,Scutellaria lateriflora
695,sesamum indicum,675971-1,Sesamum indicum,Sesamum indicum L.,Pedaliaceae,Species,Sesamum indicum,Sesamum indicum L.,675971-1,Sesamum,2588550,Accepted,direct_wcvp_unique,Sesamum indicum
696,malus domestica,726282-1,Malus domestica,Malus domestica (Suckow) Borkh.,Rosaceae,Species,Malus domestica,Malus domestica (Suckow) Borkh.,726282-1,Malus,2950597,Accepted,direct_wcvp_unique,Malus domestica
697,lycium chinense,816389-1,Lycium chinense,Lycium chinense Mill.,Solanaceae,Species,Lycium chinense,Lycium chinense Mill.,816389-1,Lycium,2496344,Accepted,direct_wcvp_unique,Lycium chinense
700,ceratonia siliqua,485647-1,Ceratonia siliqua,Ceratonia siliqua L.,Fabaceae,Species,Ceratonia siliqua,Ceratonia siliqua L.,485647-1,Ceratonia,2711136,Accepted,direct_wcvp_unique,Ceratonia siliqua
703,coptis groenlandica,710328-1,Coptis trifolia,Coptis trifolia (L.) Salisb.,Ranunculaceae,Species,Coptis trifolia,Coptis trifolia (L.) Salisb.,710328-1,Coptis,2736111,Synonym,direct_wcvp_unique,Coptis groenlandica
705,symphytum officinale,120815-1,Symphytum officinale,Symphytum officinale L.,Boraginaceae,Species,Symphytum officinale,Symphytum officinale L.,120815-1,Symphytum,2475636,Accepted,direct_wcvp_unique,Symphytum officinale
709,pimpinella anisum,846658-1,Pimpinella anisum,Pimpinella anisum L.,Apiaceae,Species,Pimpinella anisum,Pimpinella anisum L.,846658-1,Pimpinella,2402426,Accepted,direct_wcvp,Pimpinella anisum
714,hibiscus sabdariffa,326388-2,Hibiscus sabdariffa,Hibiscus sabdariffa L.,Malvaceae,Species,Hibiscus sabdariffa,Hibiscus sabdariffa L.,326388-2,Hibiscus,2850461,Accepted,direct_wcvp_unique,Hibiscus sabdariffa
716,verbascum thapsus,770183-1,Verbascum thapsus,Verbascum thapsus L.,Scrophulariaceae,Species,Verbascum thapsus,Verbascum thapsus L.,770183-1,Verbascum,2453334,Accepted,direct_wcvp_unique,Verbascum thapsus
717,perilla frutescens,190343-2,Perilla frutescens,Perilla frutescens (L.) Britton,Lamiaceae,Species,Perilla frutescens,Perilla frutescens (L.) Britton,190343-2,Perilla,150299,Accepted,direct_wcvp_unique,Perilla frutescens
718,paullinia cupana,784110-1,Paullinia cupana,Paullinia cupana Kunth,Sapindaceae,Species,Paullinia cupana,Paullinia cupana Kunth,784110-1,Paullinia,2543056,Accepted,direct_wcvp_unique,Paullinia cupana
725,ruscus aculeatus,540443-1,Ruscus aculeatus,Ruscus aculeatus L.,Asparagaceae,Species,Ruscus aculeatus,Ruscus aculeatus L.,540443-1,Ruscus,286704,Accepted,direct_wcvp_unique,Ruscus aculeatus
727,artemisia annua,304416-2,Artemisia annua,Artemisia annua L.,Asteraceae,Species,Artemisia annua,Artemisia annua L.,304416-2,Artemisia,2901442,Accepted,direct_wcvp,Artemisia annua
728,leptospermum scoparium,597505-1,Leptospermum scoparium,Leptospermum scoparium J.R.Forst. & G.Forst.,Myrtaceae,Species,Leptospermum scoparium,Leptospermum scoparium J.R.Forst. & G.Forst.,597505-1,Leptospermum,111473,Accepted,direct_wcvp_unique,Leptospermum scoparium
729,harpagophytum procumbens,675824-1,Harpagophytum procumbens,Harpagophytum procumbens (Burch.) DC. ex Meisn.,Pedaliaceae,Species,Harpagophytum procumbens,Harpagophytum procumbens (Burch.) DC. ex Meisn.,675824-1,Harpagophytum,2839701,Accepted,direct_wcvp_unique,Harpagophytum procumbens
731,echinacea purpurea,1174497-2,Echinacea purpurea,Echinacea purpurea (L.) Moench,Asteraceae,Species,Echinacea purpurea,Echinacea purpurea (L.) Moench,1174497-2,Echinacea,2910452,Accepted,direct_wcvp_unique,Echinacea purpurea
733,withania somnifera,821709-1,Withania somnifera,Withania somnifera (L.) Dunal,Solanaceae,Species,Withania somnifera,Withania somnifera (L.) Dunal,821709-1,Withania,2465599,Accepted,direct_wcvp_unique,Withania somnifera
736,oldfieldia dactylophylla (welw. ex oliv,352541-1,Oldfieldia dactylophylla,Oldfieldia dactylophylla (Welw. ex Oliv.) J.Léonard,Picrodendraceae,Species,Oldfieldia dactylophylla,Oldfieldia dactylophylla (Welw. ex Oliv.) J.Léonard,352541-1,Oldfieldia,138892,Accepted,knms_single,Oldfieldia dactylophylla Bull. Jard. Bot. État Bruxelles 26: 340 (1956) (Welw. ex Oliv.) J.Léonard 1956
739,ammi visnaga,849956-1,Visnaga daucoides,Visnaga daucoides Gaertn.,Apiaceae,Species,Visnaga daucoides,Visnaga daucoides Gaertn.,849956-1,Visnaga,2633893,Synonym,direct_wcvp_unique,Ammi visnaga
745,cryptostegia grandiflora,95962-1,Cryptostegia grandiflora,Cryptostegia grandiflora Roxb. ex R.Br.,Apocynaceae,Species,Cryptostegia grandiflora,Cryptostegia grandiflora Roxb. ex R.Br.,95962-1,Cryptostegia,503275,Accepted,direct_wcvp_unique,Cryptostegia grandiflora
748,pilocarpus jaborandi,196492-2,Pilocarpus jaborandi,Pilocarpus jaborandi Holmes,Rutaceae,Species,Pilocarpus jaborandi,Pilocarpus jaborandi Holmes,196492-2,Pilocarpus,2543316,Accepted,direct_wcvp_unique,Pilocarpus jaborandi
