,name,accepted_ipni_id,accepted_name,accepted_name_w_author,accepted_family,accepted_rank,accepted_species,accepted_species_w_author,accepted_species_ipni_id,accepted_parent,plant_name_id,taxon_status,matched_by,matched_name
487,matricaria recutita,154715-2,Matricaria chamomilla,Matricaria chamomilla L.,Asteraceae,Species,Matricaria chamomilla,Matricaria chamomilla L.,154715-2,Matricaria,2906537,Synonym,direct_wcvp_unique,Matricaria recutita
488,hyssopus officinalis,127231-2,Hyssopus officinalis,Hyssopus officinalis L.,Lamiaceae,Species,Hyssopus officinalis,Hyssopus officinalis L.,127231-2,Hyssopus,102273,Accepted,direct_wcvp_unique,Hyssopus officinalis
490,inula helenium,225914-1,Inula helenium,Inula helenium L.,Asteraceae,Species,Inula helenium,Inula helenium L.,225914-1,Inula,2901737,Accepted,direct_wcvp,Inula helenium
491,geranium maculatum,322491-2,Geranium maculatum,Geranium maculatum L.,Geraniaceae,Species,Geranium maculatum,Geranium maculatum L.,322491-2,Geranium,2823548,Accepted,direct_wcvp,Geranium maculatum
498,daucus carota,841063-1,Daucus carota,Daucus carota L.,Apiaceae,Species,Daucus carota,Daucus carota L.,841063-1,Daucus,2757936,Accepted,direct_wcvp_unique,Daucus carota
499,cichorium intybus,194533-1,Cichorium intybus,Cichorium intybus L.,Asteraceae,Species,Cichorium intybus,Cichorium intybus L.,194533-1,Cichorium,2901597,Accepted,direct_wcvp_unique,Cichorium intybus
500,corchorus olitorius,320796-2,Corchorus olitorius,Corchorus olitorius L.,Malvaceae,Species,Corchorus olitorius,Corchorus olitorius L.,320796-2,Corchorus,2736427,Accepted,direct_wcvp_unique,Corchorus olitorius
502,macleaya microcarpa(maxim.) fedde,673260-1,Macleaya microcarpa,Macleaya microcarpa (Maxim.) Fedde,Papaveraceae,Species,Macleaya microcarpa,Macleaya microcarpa (Maxim.) Fedde,673260-1,Macleaya,2502542,Accepted,knms_single,Macleaya microcarpa Beibl. Bot. Jahrb. Syst. 82: 45 (1905) (Maxim.) Fedde 1905
503,catharanthus roseus,77880-1,Catharanthus roseus,Catharanthus roseus (L.) G.Don,Apocynaceae,Species,Catharanthus roseus,Catharanthus roseus (L.) G.Don,77880-1,Catharanthus,35719,Accepted,direct_wcvp_unique,Catharanthus roseus
504,berberis oblonga (regel) c. k.schneid,106944-1,Berberis oblonga,Berberis oblonga (Regel) C.K.Schneid.,Berberidaceae,Species,Berberis oblonga,Berberis oblonga (Regel) C.K.Schneid.,106944-1,Berberis,2674217,Accepted,direct_wcvp_w_author_unique,Berberis oblonga (Regel) C.K.Schneid.
505,gaultheria procumbens,330655-1,Gaultheria procumbens,Gaultheria procumbens L.,Ericaceae,Species,Gaultheria procumbens,Gaultheria procumbens L.,330655-1,Gaultheria,2817983,Accepted,direct_wcvp_unique,Gaultheria procumbens
506,mentha spicata l,451162-1,Mentha spicata,Mentha spicata L.,Lamiaceae,Species,Mentha spicata,Mentha spicata L.,451162-1,Mentha,125402,Accepted,direct_wcvp_w_author_unique,Mentha spicata L.
507,eucommia ulmoides,554475-1,Eucommia ulmoides,Eucommia ulmoides Oliv.,Eucommiaceae,Species,Eucommia ulmoides,Eucommia ulmoides Oliv.,554475-1,Eucommia,514395,Accepted,direct_wcvp_unique,Eucommia ulmoides
508,mahonia napaulensis dc,60461528-2,Berberis napaulensis,Berberis napaulensis (DC.) Spreng.,Berberidaceae,Species,Berberis napaulensis,Berberis napaulensis (DC.) Spreng.,60461528-2,Berberis,2359291,Synonym,direct_wcvp_w_author_unique,Mahonia napaulensis DC.
509,coleus forskohlii,77170941-1,Coleus barbatus var. barbatus,Coleus barbatus var. barbatus,Lamiaceae,Variety,Coleus barbatus,Coleus barbatus (Andrews) Benth. ex G.Don,60454692-2,Coleus barbatus,545635,Misapplied,direct_wcvp_unique,Coleus forskohlii
511,anthyllis hermanniae l,474699-1,Anthyllis hermanniae,Anthyllis hermanniae L.,Fabaceae,Species,Anthyllis hermanniae,Anthyllis hermanniae L.,474699-1,Anthyllis,2641985,Accepted,direct_wcvp_w_author_unique,Anthyllis hermanniae L.
513,ajuga bracteosa,444595-1,Ajuga integrifolia,Ajuga integrifolia Buch.-Ham. ex D.Don,Lamiaceae,Species,Ajuga integrifolia,Ajuga integrifolia Buch.-Ham. ex D.Don,444595-1,Ajuga,5177,Illegitimate,direct_wcvp_unique,Ajuga bracteosa
515,ananas comosus,12322-2,Ananas comosus,Ananas comosus (L.) Merr.,Bromeliaceae,Species,Ananas comosus,Ananas comosus (L.) Merr.,12322-2,Ananas,219669,Accepted,direct_wcvp_unique,Ananas comosus
517,vaccinium myrtillus,30006039-2,Vaccinium myrtillus,Vaccinium myrtillus L.,Ericaceae,Species,Vaccinium myrtillus,Vaccinium myrtillus L.,30006039-2,Vaccinium,2457648,Accepted,direct_wcvp_unique,Vaccinium myrtillus
518,carica papaya,30011248-2,Carica papaya,Carica papaya L.,Caricaceae,Species,Carica papaya,Carica papaya L.,30011248-2,Carica,2700919,Accepted,direct_wcvp_unique,Carica papaya
519,berberis microphylla g. forst. (ex-berberis heterophyllajuss. ex poir,31472-2,Berberis microphylla,Berberis microphylla G.Forst.,Berberidaceae,Species,Berberis microphylla,Berberis microphylla G.Forst.,31472-2,Berberis,2674137,Accepted,knms_single,Berberis microphylla Commentat. Soc. Regiae Sci. Gott. 9: 29 (1789) G.Forst. 1789
520,capsicum annuum,316944-2,Capsicum annuum,Capsicum annuum L.,Solanaceae,Species,Capsicum annuum,Capsicum annuum L.,316944-2,Capsicum,2698415,Accepted,direct_wcvp_unique,Capsicum annuum
521,berberis aquifolium pursh,31334-2,Berberis aquifolium,Berberis aquifolium Pursh,Berberidaceae,Species,Berberis aquifolium,Berberis aquifolium Pursh,31334-2,Berberis,2673426,Accepted,direct_wcvp_w_author_unique,Berberis aquifolium Pursh
525,physalis alkekengi l,814247-1,Alkekengi officinarum,Alkekengi officinarum Moench,Solanaceae,Species,Alkekengi officinarum,Alkekengi officinarum Moench,814247-1,Alkekengi,2549830,Synonym,direct_wcvp_w_author_unique,Physalis alkekengi L.
528,sida cordifolia,563600-1,Sida cordifolia,Sida cordifolia L.,Malvaceae,Species,Sida cordifolia,Sida cordifolia L.,563600-1,Sida,2595669,Accepted,direct_wcvp,Sida cordifolia
530,gentiana officinalis,368591-1,Gentiana officinalis,Gentiana officinalis Harry Sm.,Gentianaceae,Species,Gentiana officinalis,Gentiana officinalis Harry Sm.,368591-1,Gentiana,2821065,Accepted,direct_wcvp_unique,Gentiana officinalis
532,senecio candicans dc,244324-1,Senecio candicans,Senecio candicans Wall. ex DC.,Asteraceae,Species,Senecio candicans,Senecio candicans Wall. ex DC.,244324-1,Senecio,3080451,Accepted,knms_single,Senecio candicans Contr. Bot. India: 22 (1834) Wall. ex DC. 1834
534,macleaya cordata (willd. )r.br,673258-1,Macleaya cordata,Macleaya cordata (Willd.) R.Br.,Papaveraceae,Species,Macleaya cordata,Macleaya cordata (Willd.) R.Br.,673258-1,Macleaya,2502545,Accepted,knms_single,Macleaya cordata Narr. Travels Africa: 218 (1826) (Willd.) R.Br. 1826
535,calendula officinalis,187894-1,Calendula officinalis,Calendula officinalis L.,Asteraceae,Species,Calendula officinalis,Calendula officinalis L.,187894-1,Calendula,2910167,Accepted,direct_wcvp_unique,Calendula officinalis
537,artemisia annua,304416-2,Artemisia annua,Artemisia annua L.,Asteraceae,Species,Artemisia annua,Artemisia annua L.,304416-2,Artemisia,2901442,Accepted,direct_wcvp,Artemisia annua
539,carthamus tinctorius,324467-2,Carthamus tinctorius,Carthamus tinctorius L.,Asteraceae,Species,Carthamus tinctorius,Carthamus tinctorius L.,324467-2,Carthamus,2900984,Accepted,direct_wcvp_unique,Carthamus tinctorius
540,raphanus sativus,77159305-1,Raphanus raphanistrum subsp. sativus,Raphanus raphanistrum subsp. sativus (L.) Domin,Brassicaceae,Subspecies,Raphanus raphanistrum,Raphanus raphanistrum L.,217826-2,Raphanus raphanistrum,2422375,Synonym,direct_wcvp_unique,Raphanus sativus
541,croton lechleri,342842-1,Croton lechleri,Croton lechleri Müll.Arg.,Euphorbiaceae,Species,Croton lechleri,Croton lechleri Müll.Arg.,342842-1,Croton,50333,Accepted,direct_wcvp_unique,Croton lechleri
542,pimpinella major,846901-1,Pimpinella major,Pimpinella major (L.) Huds.,Apiaceae,Species,Pimpinella major,Pimpinella major (L.) Huds.,846901-1,Pimpinella,2403195,Accepted,direct_wcvp_unique,Pimpinella major
543,abelmoschus esculentus,558006-1,Abelmoschus esculentus,Abelmoschus esculentus (L.) Moench,Malvaceae,Species,Abelmoschus esculentus,Abelmoschus esculentus (L.) Moench,558006-1,Abelmoschus,2609574,Accepted,direct_wcvp_unique,Abelmoschus esculentus
544,sinapis alba,288952-1,Sinapis alba,Sinapis alba L.,Brassicaceae,Species,Sinapis alba,Sinapis alba L.,288952-1,Sinapis,2476404,Accepted,direct_wcvp_unique,Sinapis alba
545,tussilago farfara,256904-1,Tussilago farfara,Tussilago farfara L.,Asteraceae,Species,Tussilago farfara,Tussilago farfara L.,256904-1,Tussilago,2901763,Accepted,direct_wcvp_unique,Tussilago farfara
546,artocarpus tonkinensis,582651-1,Artocarpus tonkinensis,Artocarpus tonkinensis A.Chev. ex Gagnep.,Moraceae,Species,Artocarpus tonkinensis,Artocarpus tonkinensis A.Chev. ex Gagnep.,582651-1,Artocarpus,2654101,Accepted,direct_wcvp_unique,Artocarpus tonkinensis
547,spinacia oleracea,167384-1,Spinacia oleracea,Spinacia oleracea L.,Amaranthaceae,Species,Spinacia oleracea,Spinacia oleracea L.,167384-1,Spinacia,2483900,Accepted,direct_wcvp_unique,Spinacia oleracea
548,satureja montana,457736-1,Satureja montana,Satureja montana L.,Lamiaceae,Species,Satureja montana,Satureja montana L.,457736-1,Satureja,185794,Accepted,direct_wcvp_unique,Satureja montana
549,cephalanthus occidentalis,319140-2,Cephalanthus occidentalis,Cephalanthus occidentalis L.,Rubiaceae,Species,Cephalanthus occidentalis,Cephalanthus occidentalis L.,319140-2,Cephalanthus,36721,Accepted,direct_wcvp,Cephalanthus occidentalis
553,rollinia mucosa (jacq.) baill,72259-1,Annona mucosa,Annona mucosa Jacq.,Annonaceae,Species,Annona mucosa,Annona mucosa Jacq.,72259-1,Annona,2422355,Synonym,direct_wcvp_w_author_unique,Rollinia mucosa (Jacq.) Baill.
554,glaucium corniculatum (l.)rud. subsp. corniculatum,673158-1,Glaucium corniculatum,Glaucium corniculatum (L.) Rudolph,Papaveraceae,Species,Glaucium corniculatum,Glaucium corniculatum (L.) Rudolph,673158-1,Glaucium,2826321,Accepted,autoresolution,Glaucium corniculatum
555,taraxacum officinale,254151-1,Taraxacum sect. Taraxacum,Taraxacum sect. Taraxacum F.H.Wigg.,Asteraceae,Species,Taraxacum sect. Taraxacum,Taraxacum sect. Taraxacum F.H.Wigg.,254151-1,Taraxacum,3137644,Synonym,direct_wcvp_unique,Taraxacum officinale
558,piper methysticum,198437-2,Piper methysticum,Piper methysticum G.Forst.,Piperaceae,Species,Piper methysticum,Piper methysticum G.Forst.,198437-2,Piper,2569602,Accepted,direct_wcvp,Piper methysticum
563,xylopia polycarpa (dc.) oliv,77116323-1,Annickia polycarpa,Annickia polycarpa (DC.) Setten & Maas ex I.M.Turner,Annonaceae,Species,Annickia polycarpa,Annickia polycarpa (DC.) Setten & Maas ex I.M.Turner,77116323-1,Annickia,2467908,Synonym,direct_wcvp_w_author_unique,Xylopia polycarpa (DC.) Oliv.
564,glycyrrhiza glabra,496941-1,Glycyrrhiza glabra,Glycyrrhiza glabra L.,Fabaceae,Species,Glycyrrhiza glabra,Glycyrrhiza glabra L.,496941-1,Glycyrrhiza,2827728,Accepted,direct_wcvp_unique,Glycyrrhiza glabra
569,corydalis hendersonii hemsl,672272-1,Corydalis hendersonii,Corydalis hendersonii Hemsl.,Papaveraceae,Species,Corydalis hendersonii,Corydalis hendersonii Hemsl.,672272-1,Corydalis,2738816,Accepted,direct_wcvp_w_author_unique,Corydalis hendersonii Hemsl.
570,pueraria lobata,967441-1,Pueraria montana var. lobata,Pueraria montana var. lobata (Willd.) Maesen & S.M.Almeida ex Sanjappa & Predeep,Fabaceae,Variety,Pueraria montana,Pueraria montana (Lour.) Merr.,516708-1,Pueraria montana,2537359,Synonym,direct_wcvp_unique,Pueraria lobata
571,pycnanthemum muticum,214748-2,Pycnanthemum muticum,Pycnanthemum muticum (Michx.) Pers.,Lamiaceae,Species,Pycnanthemum muticum,Pycnanthemum muticum (Michx.) Pers.,214748-2,Pycnanthemum,171062,Accepted,direct_wcvp_unique,Pycnanthemum muticum
573,schisandra chinensis,60456331-2,Schisandra chinensis,Schisandra chinensis (Turcz.) Baill.,Schisandraceae,Species,Schisandra chinensis,Schisandra chinensis (Turcz.) Baill.,60456331-2,Schisandra,381262,Accepted,direct_wcvp_unique,Schisandra chinensis
574,ricinus communis,355498-1,Ricinus communis,Ricinus communis L.,Euphorbiaceae,Species,Ricinus communis,Ricinus communis L.,355498-1,Ricinus,178867,Accepted,direct_wcvp_unique,Ricinus communis
575,sideritis sipylea boiss,459098-1,Sideritis sipylea,Sideritis sipylea Boiss.,Lamiaceae,Species,Sideritis sipylea,Sideritis sipylea Boiss.,459098-1,Sideritis,191659,Accepted,direct_wcvp_w_author_unique,Sideritis sipylea Boiss.
